Expert Executive Recruiters (EER Global),"Python Backend Team Leader
Python Backend Team Leader with verification",https://www.linkedin.com/jobs/view/3971781676/,EMEA (Remote),2024-07-22 11:47:12.495226
Expert Executive Recruiters (EER Global),"Python Developer
Python Developer with verification",https://www.linkedin.com/jobs/view/3971779738/,EMEA (Remote),2024-07-22 11:47:19.630325
Cititec Talent,"Software Engineer
Software Engineer",https://www.linkedin.com/jobs/view/3976054877/,EMEA (Remote),2024-07-22 11:47:26.492912
Penta Consulting,"Software Specialist
Software Specialist with verification",https://www.linkedin.com/jobs/view/3964521857/,EMEA (Remote),2024-07-22 11:47:33.985227
Penta Consulting,"Software Specialist
Software Specialist with verification",https://www.linkedin.com/jobs/view/3964523184/,EMEA (Remote),2024-07-22 11:47:42.069503
Crossover,"Application Support Engineer, Totogi (Remote) - $60,000/year USD
Application Support Engineer, Totogi (Remote) - $60,000/year USD with verification",https://www.linkedin.com/jobs/view/3976434715/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 11:49:15.130553
PowerUp Talent,"Back End Developer
Back End Developer",https://www.linkedin.com/jobs/view/3962697444/,EMEA (Remote),2024-07-22 11:49:21.562147
Andela,"Lead Data engineer
Lead Data engineer with verification",https://www.linkedin.com/jobs/view/3977646958/,EMEA (Remote),2024-07-22 11:50:58.181161
Carry1st,"Lead Unity Engineer
Lead Unity Engineer",https://www.linkedin.com/jobs/view/3961544130/,Ethiopia (Remote),2024-07-22 11:51:05.469429
Crossover,"Full Stack Engineer, Totogi (Remote) - $60,000/year USD
Full Stack Engineer, Totogi (Remote) - $60,000/year USD with verification",https://www.linkedin.com/jobs/view/3976434832/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 11:52:35.631838
Crossover,"AI Software Engineer, Totogi (Remote) - $60,000/year USD
AI Software Engineer, Totogi (Remote) - $60,000/year USD with verification",https://www.linkedin.com/jobs/view/3976433956/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 11:54:05.389542
Venchr,"JUCE Developer (Full-Stack) - AI & Music Technology - Remote
JUCE Developer (Full-Stack) - AI & Music Technology - Remote",https://www.linkedin.com/jobs/view/3978923544/,EMEA (Remote),2024-07-22 11:55:45.424789
Tekvaly,"Software Engineer
Software Engineer",https://www.linkedin.com/jobs/view/3977454861/,Ethiopia (Remote),2024-07-22 11:55:52.880168
Venchr,"Full-Stack Developer - AI & Music Technology - Remote
Full-Stack Developer - AI & Music Technology - Remote",https://www.linkedin.com/jobs/view/3977767160/,EMEA (Remote),2024-07-22 11:57:31.145563
Hawksman Technology,"Quantitative Developer
Quantitative Developer",https://www.linkedin.com/jobs/view/3978101324/,EMEA (Remote),2024-07-22 11:59:05.433731
Blueground,"Full Stack Software Engineer
Full Stack Software Engineer with verification",https://www.linkedin.com/jobs/view/3958868611/,EMEA (Remote),2024-07-22 11:59:13.181280
Velocity Tech,"Blockchain Developer
Blockchain Developer",https://www.linkedin.com/jobs/view/3965455518/,EMEA (Remote),2024-07-22 11:59:19.738266
Disruptive DataTech,"Software Engineer Freelancer (global)
Software Engineer Freelancer (global)",https://www.linkedin.com/jobs/view/3905837562/,EMEA (Remote),2024-07-22 11:59:27.540734
Andela,"Senior Data Engineer
Senior Data Engineer with verification",https://www.linkedin.com/jobs/view/3977653081/,EMEA (Remote),2024-07-22 12:01:04.923000
Crossover,"Full Stack Engineer, gt.school (Remote) - $100,000/year USD
Full Stack Engineer, gt.school (Remote) - $100,000/year USD with verification",https://www.linkedin.com/jobs/view/3976437292/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:02:31.783379
Action1,"Back End Developer (Node.js, SQL)
Back End Developer (Node.js, SQL)",https://www.linkedin.com/jobs/view/3928421994/,EMEA (Remote),2024-07-22 12:02:38.537171
SiiRA,"Machine Learning Engineer
Machine Learning Engineer",https://www.linkedin.com/jobs/view/3970004332/,EMEA (Remote),2024-07-22 12:02:45.863481
RE Partners,"Test Manager Data Engineering
Test Manager Data Engineering",https://www.linkedin.com/jobs/view/3967486545/,EMEA (Remote),2024-07-22 12:04:28.033427
First Point Group,"Solutions Architect
Solutions Architect with verification",https://www.linkedin.com/jobs/view/3969046122/,EMEA (Remote),2024-07-22 12:08:03.812072
Action1,"Back End Developer (Node.js, SQL)
Back End Developer (Node.js, SQL)",https://www.linkedin.com/jobs/view/3928421994/,EMEA (Remote),2024-07-22 12:08:10.428407
SiiRA,"Machine Learning Engineer
Machine Learning Engineer",https://www.linkedin.com/jobs/view/3970004332/,EMEA (Remote),2024-07-22 12:08:17.036419
Entrust Resource Solutions,"Senior Software Engineer - Customer Support
Senior Software Engineer - Customer Support",https://www.linkedin.com/jobs/view/3970191982/,EMEA (Remote),2024-07-22 12:08:24.090557
TEKTRA,"SENIOR FULL STACK DEVELOPER/ARCHITECT
SENIOR FULL STACK DEVELOPER/ARCHITECT",https://www.linkedin.com/jobs/view/3968577969/,EMEA (Remote),2024-07-22 12:08:30.412680
NDC Tek,"Golang Engineer
Golang Engineer",https://www.linkedin.com/jobs/view/3961648298/,EMEA (Remote),2024-07-22 12:08:38.339353
Disruptive DataTech,"Software Engineer Freelancer (global)
Software Engineer Freelancer (global)",https://www.linkedin.com/jobs/view/3905837562/,EMEA (Remote),2024-07-22 12:08:46.448226
Nyan Heroes,"Online Gameplay Engineer
Online Gameplay Engineer",https://www.linkedin.com/jobs/view/3931662325/,EMEA (Remote),2024-07-22 12:08:54.641540
Crossover,"Lead Software Engineer, Totogi (Remote) - $60,000/year USD
Lead Software Engineer, Totogi (Remote) - $60,000/year USD with verification",https://www.linkedin.com/jobs/view/3976436610/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:10:21.649039
Brain Source Recruitment - Global Tech Recruiting Agency,"Full Stack Engineer
Full Stack Engineer",https://www.linkedin.com/jobs/view/3977565528/,EMEA (Remote),2024-07-22 12:11:51.172228
Troi,"Senior Software Engineer (Crypto)
Senior Software Engineer (Crypto)",https://www.linkedin.com/jobs/view/3942081729/,EMEA (Remote),2024-07-22 12:11:58.454318
"o9 Solutions, Inc.","Solutions Architect
Solutions Architect",https://www.linkedin.com/jobs/view/3958799567/,EMEA (Remote),2024-07-22 12:13:33.338478
Crossover,"Full stack Developer, IgniteTech (Remote) - $100,000/year USD
Full stack Developer, IgniteTech (Remote) - $100,000/year USD with verification",https://www.linkedin.com/jobs/view/3976435558/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:15:04.354880
Chainway Labs,"Integration Engineer
Integration Engineer",https://www.linkedin.com/jobs/view/3966234426/,EMEA (Remote),2024-07-22 12:15:12.519997
Fingerprint,"Customer Success Engineer - Product Enablement
Customer Success Engineer - Product Enablement with verification",https://www.linkedin.com/jobs/view/3979314569/,EMEA (Remote),2024-07-22 12:16:58.652336
Andela,"Senior ML OPS Engineer
Senior ML OPS Engineer with verification",https://www.linkedin.com/jobs/view/3975875804/,EMEA (Remote),2024-07-22 12:18:41.404023
Understanding Recruitment,"Blockchain Developer
Blockchain Developer with verification",https://www.linkedin.com/jobs/view/3965970591/,EMEA (Remote),2024-07-22 12:18:48.966616
Draftable,"Senior Software Engineer - Algorithms (Global)
Senior Software Engineer - Algorithms (Global)",https://www.linkedin.com/jobs/view/3979592724/,EMEA (Remote),2024-07-22 12:20:15.484430
RE Partners,"Senior Scala Engineer
Senior Scala Engineer",https://www.linkedin.com/jobs/view/3963394166/,EMEA (Remote),2024-07-22 12:22:02.966807
Velocity Tech,"Back-end Engineer- Web3/ Go/ EVM
Back-end Engineer- Web3/ Go/ EVM",https://www.linkedin.com/jobs/view/3965455366/,EMEA (Remote),2024-07-22 12:22:09.331197
Skillsearch,"Workday HCM Solutions Architect
Workday HCM Solutions Architect",https://www.linkedin.com/jobs/view/3971054729/,EMEA (Remote),2024-07-22 12:22:15.616317
Lognext,"Prometheus & Grafana Expert
Prometheus & Grafana Expert with verification",https://www.linkedin.com/jobs/view/3977219567/,EMEA (Remote),2024-07-22 12:23:55.127962
InterEx Group,"Cloud System Engineer
Cloud System Engineer with verification",https://www.linkedin.com/jobs/view/3975183899/,EMEA (Remote),2024-07-22 12:25:42.593177
Axiom Recruit,"Rust Protocol Engineer
Rust Protocol Engineer",https://www.linkedin.com/jobs/view/3963961661/,EMEA (Remote),2024-07-22 12:27:20.606343
RE Partners,"Senior/Lead Data Engineering and Architect
Senior/Lead Data Engineering and Architect",https://www.linkedin.com/jobs/view/3977130238/,EMEA (Remote),2024-07-22 12:29:02.564420
Chainway Labs,"Senior Protocol Engineer
Senior Protocol Engineer",https://www.linkedin.com/jobs/view/3962665201/,EMEA (Remote),2024-07-22 12:32:23.605602
Beagle Talent,"Lead AI Engineer - Chat & Copy Generative AI
Lead AI Engineer - Chat & Copy Generative AI",https://www.linkedin.com/jobs/view/3964314183/,EMEA (Remote),2024-07-22 12:32:29.944490
Odiin Group,"Business Data Analyst
Business Data Analyst",https://www.linkedin.com/jobs/view/3977764301/,EMEA (Remote),2024-07-22 12:34:10.511881
Crossover,"Lead Software Engineer, Totogi (Remote) - $60,000/year USD
Lead Software Engineer, Totogi (Remote) - $60,000/year USD with verification",https://www.linkedin.com/jobs/view/3976436610/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:34:17.766217
Crossover,"AI Software Engineer, Totogi (Remote) - $60,000/year USD
AI Software Engineer, Totogi (Remote) - $60,000/year USD with verification",https://www.linkedin.com/jobs/view/3976433956/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:34:25.630851
Metric Bio,"Principal Biostatistician
Principal Biostatistician",https://www.linkedin.com/jobs/view/3962057417/,EMEA (Remote),2024-07-22 12:36:01.936819
EMURGO,"Site Reliability Engineer
Site Reliability Engineer",https://www.linkedin.com/jobs/view/3972929949/,EMEA (Remote),2024-07-22 12:38:14.110471
Crossover,"Full stack Developer, IgniteTech (Remote) - $100,000/year USD
Full stack Developer, IgniteTech (Remote) - $100,000/year USD with verification",https://www.linkedin.com/jobs/view/3976435558/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:38:21.586557
Crossover,"Senior C# Developer, IgniteTech (Remote) - $60,000/year USD
Senior C# Developer, IgniteTech (Remote) - $60,000/year USD with verification",https://www.linkedin.com/jobs/view/3976438729/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:39:50.061561
Chainsage,"Senior Quantitative Analyst
Senior Quantitative Analyst",https://www.linkedin.com/jobs/view/3980863565/,EMEA (Remote),2024-07-22 12:41:27.521797
Hyper Recruitment Solutions,"Lead Biostatistician
Lead Biostatistician",https://www.linkedin.com/jobs/view/3969785696/,EMEA (Remote),2024-07-22 12:43:04.122198
Understanding Recruitment,"DevOps Engineer
DevOps Engineer with verification",https://www.linkedin.com/jobs/view/3980216622/,EMEA (Remote),2024-07-22 12:44:25.589531
Chainway Labs,"Protocol Engineer (Rust)
Protocol Engineer (Rust)",https://www.linkedin.com/jobs/view/3962662442/,EMEA (Remote),2024-07-22 12:46:02.894612
Crossover,"Java Developer, IgniteTech (Remote) - $60,000/year USD
Java Developer, IgniteTech (Remote) - $60,000/year USD with verification",https://www.linkedin.com/jobs/view/3976438818/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:47:28.380582
InterEx Group,"Embedded / Video Engineer
Embedded / Video Engineer with verification",https://www.linkedin.com/jobs/view/3849593804/,EMEA (Remote),2024-07-22 12:47:35.859347
Playrix,"Senior C++/Python Software Engineer (Engine)
Senior C++/Python Software Engineer (Engine) with verification",https://www.linkedin.com/jobs/view/3826627845/,EMEA (Remote),2024-07-22 12:47:42.911859
Haivision,"Sales Engineer – Defense - EMEA
Sales Engineer – Defense - EMEA with verification",https://www.linkedin.com/jobs/view/3959665735/,EMEA (Remote),2024-07-22 12:49:27.607870
Playrix,"Senior Unity Software Engineer (Gameplay)
Senior Unity Software Engineer (Gameplay) with verification",https://www.linkedin.com/jobs/view/3826635705/,EMEA (Remote),2024-07-22 12:49:34.895527
Career.io,"Backend Engineer- Ruby
Backend Engineer- Ruby",https://www.linkedin.com/jobs/view/3980422605/,EMEA (Remote),2024-07-22 12:51:03.670552
Nearform,"Senior Software Engineer
Senior Software Engineer with verification",https://www.linkedin.com/jobs/view/3940936900/,EMEA (Remote),2024-07-22 12:51:10.729128
Christy Media Solutions,"Sales Engineer
Sales Engineer with verification",https://www.linkedin.com/jobs/view/3959719367/,EMEA (Remote),2024-07-22 12:52:40.737554
Crossover,"Development Team Lead, gt.school (Remote) - $100,000/year USD
Development Team Lead, gt.school (Remote) - $100,000/year USD with verification",https://www.linkedin.com/jobs/view/3976437253/,"Addis Ababa, Addis Ababa, Ethiopia (Remote)",2024-07-22 12:53:28.869965
Hikvision,"Technical Support Engineer
Technical Support Engineer with verification",https://www.linkedin.com/jobs/view/3972316992/,"Addis Ababa, Ethiopia (On-site)",2024-07-22 12:57:30.792928
